"체육시설일련번호","자치구","시설명","시설유형","시설우편번호","시설주소","시설상세주소","시설규모","운영기관","연락처","운영시간_평일","운영시간_주말","운영시간_공휴일","시설대관여부","시설사용료","주차정보","홈페이지","시설종류","시설운영상태","시설편의시설","비고"
"673","금천","독산배드민턴체육관","공공체육시설","","서울특별시 금천구 독산로54길 102-82","","지하 1층, 지상 1층 (1,279㎡) / 코트 9면","금천구배드민턴연합회","02-869-7577","06:00~22:00","토요일 : 06:00~22:00 일요일 : 06:00~19:00","","불가능","일일이용 : 2,000~3,000원 (1인 3시간 기준) 월정액 : 30,000원","주차 가능","https://www.geumcheon.go.kr/portal/contents.do?key=986","배드민턴장","휴관","탈의실",""
"1499","금천","독산어르신체육센터","공공체육시설","08553","서울특별시 금천구 독산로54길 279","","지상 2층","금천구시설관리공단","02-853-9271","09:00~17:00 ","주말 및 공휴일 휴관","","불가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","http://www.gfmc.kr/business2_07.html","생활체육관","운영","샤워실, 탈의실, 락커룸",""
"674","금천","독산테니스장","공공체육시설","","서울특별시 금천구 독산로54길 288","","5,080㎡ (약 1,500평 규모) / 코트 6면 / 관리시설 3동 / 라이트 시설","금천구테니스협회","02-855-8649","06:00~22:00 (연중무휴)","06:00~22:00 (연중무휴)","","불가능","평일 주간 : 2,000원 / 야간 : 4,000원      주말 및 공휴일 주간 : 5,000원 / 야간 : 7,000원 월정액 주간 : 20,000원 / 야간 : 30,000원","주차 가능","https://www.geumcheon.go.kr/portal/contents.do?key=985","테니스장","휴관","편의시설 없음",""
"935","성북","돈암초등학교","학교체육시설","02830","서울특별시 성북구 동소문로13길 38","","체육장 13,837㎡","돈암초등학교","02-928-2010","07:00~08:00, 17:00~일몰 시까지","일요일 및 공휴일 07:00~일몰 시까지","","가능","(1시간 기준) 체육관 : 6,000~20,000원 운동장 : 20,000~50,000원","주차 불가","https://donam.sen.es.kr/","초등학교","운영","-",""
"1093","동대문","동대문구민체육센터","공공체육시설","","서울특별시 동대문구 장안벚꽃로 67","","지하 2층, 지상 3층 (부지 : 3,429㎡, 면적 : 5,157㎡)","동대문구시설관리공단","02-2247-9772~4","06:00~21:50","토요일 06:00~17:50 / 일요일 및 공휴일 휴관(임시공휴일 포함)","","가능","운영 프로그램 별 이용 요금 상이","최초 30분 무료 / 30분 초과 1시간 이내 기본 1,000원 /   1시간 초과시 10분당 500원","http://www.dfmc.kr:8080/course/sports/fmcs/121","생활체육관","운영","샤워실, 탈의실, 휴게실, 다목적실, 파우더룸, 스포츠용품점",""
"1094","동대문","동대문구민체육센터 수영장","공공체육시설","","서울특별시 동대문구 장안벚꽃로 67 ","지하 2층 수영장","성인풀 6레인, 어린이풀 3레인","동대문구시설관리공단","02-2247-9772~4","06:00~21:50","주말 09:00~17:50 / 첫째 주, 셋째 주 일요일 운영 / 공휴일 휴관(임시공휴일 포함)","","불가능","운영 프로그램 별 이용 요금 상이 /  자유수영 일일 이용 기준 평일 : 성인 3,700원 / 청소년 2,700원 / 어린이 2,100원 주말 : 성인 4,800원 / 청소년 3,500원 / 어린이 2,700원 ","최초 30분 무료 / 30분 초과 1시간 이내 기본 1,000원 / 1시간 초과시 10분당 500원","http://www.dfmc.kr:8080/course/sports/fmcs/121","수영장","운영","샤워실, 탈의실, 휴게실, 다목적실, 파우더룸, 스포츠용품점",""
"1095","동대문","동대문구체육관","공공체육시설","","서울특별시 동대문구 답십리로 210-3","","지하 1층, 지상 2층 ","동대문구시설관리공단","02-2247-9611~4","06:00-22:00","국경일, 대관행사 시 휴관","토요일 : 06:00-18:00 (토요일, 일요일) 대관 시 이용시간 상이","가능","체육경기 대관 : 120,000원 / 체육 이외 행사 : 400,000원","주차 가능(총 91면) - 지하 1층(54면), 지상 1층(37면), 최초 30분 무료 1시간 이하 1,000원, 이후 10분 당 500원","https://www.dfmc.kr:8443/course/sports/fmcs/123","생활체육관","운영","샤워실, 탈의실, 휴게실, 매점, 스포츠용품점","프로그램 온라인 예약결제 및 오프라인결제"
"1541","양천","오솔길실버공원 배드민턴장","공공체육시설","08040","서울특별시 양천구 남부순환로72길 16","","배드민턴 코트 2면","양천구청 공원녹지과","02-2620-3583","00:00~24:00","00:00~24:00","","불가능","","공원 내 주차시설 없음 인근 해맞이 공영주차장 이용 (유료)","","배드민턴장","운영","화장실, 휴게시설",""
"1096","동대문","동대문종합사회복지관","공공체육시설","","서울특별시 동대문구 약령시로 5길 22","","지하 3층, 지상 5층","삼육재단","02-920-4500","09:00~21:00","09:00~16:30","월~목  : 06:00~22:00  금       : 06:00~18:00","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","http://www.communitycenter.or.kr/","생활체육관","운영","샤워실, 탈의실, 수유실","대관가능(대강당, 소강당)"
"1097","동대문","동대문종합사회복지관 수영장","공공체육시설","","서울특별시 동대문구 약령시로 5길 22","","성인풀(25m) 6레인, 유아풀","삼육재단","02-920-4500","09:00~21:00","09:00~16:30","월~목  : 06:00~22:00  금       : 06:00~18:00","가능","운영 프로그램에 따라 이용 요금 상이","주차 공간이 협소하므로 대중교통 이용 권장","http://www.communitycenter.or.kr/","수영장","운영","샤워실, 탈의실, 수유실",""
"1098","동대문","동대문청소년센터","공공체육시설","","서울특별시 동대문구 제기로 33길 25","","지하 3층, 지상 5층","한국청소년연맹","02-3295-1478","06:00-22:00","-","토요일 : 07:00-18:00    일요일 : 14:00-18:00","가능","운영 프로그램에 따라 이용 요금 상이","주차 불가","http://www.ddmy.or.kr/","생활체육관","운영","샤워실, 탈의실, 휴게실, 옥상정원",""
"1099","동대문","동대문청소년센터 수영장","공공체육시설","","서울특별시 동대문구 제기로 33길 25","","성인풀 5레인, 어린이풀 2레인","한국청소년연맹","02-3295-1478","06:00~22:00","토요일 07:00~18:00, 일요일 14:00~18:00","","불가능","운영 프로그램에 따라 이용 요금 상이","주차 불가","http://www.ddmy.or.kr/","수영장","운영","샤워실, 탈의실, 휴게실, 옥상정원",""
"1494","강동","동명근린공원 농구장","공공체육시설","05220","서울특별시 강동구 아리수로78길 23","","농구장 ","강동구청 푸른도시과","02-3425-6444","09:00~18:00","09:00~18:00","","불가능","","주차 무료 (12면) 주차 공간이 협소하므로 대중교통 이용","http://parks.seoul.go.kr/parks/detailView.do?pIdx=71","농구장","운영","샤워실, 탈의실, 음수대",""
"1492","강동","동명근린공원 배구장","공공체육시설","05220","서울특별시 강동구 아리수로78길 23","","배구장 1면","강동구청 푸른도시과","02-3425-6444","09:00~18:00","09:00~18:00","","가능","운영 프로그램에 따라 이용 요금 상이","주차 무료 (12면) 주차 공간이 협소하므로 대중교통 이용","http://parks.seoul.go.kr/parks/detailView.do?pIdx=71","배구장","운영","샤워실, 탈의실, 음수대",""
"1493","강동","동명근린공원 배드민턴장","공공체육시설","05220","서울특별시 강동구 아리수로78길 23","","배드민턴 코트","강동구청 푸른도시과","02-3425-6444","09:00~18:00","09:00~18:00","","가능","운영 프로그램에 따라 이용 요금 상이","주차 무료 (12면) 주차 공간이 협소하므로 대중교통 이용","http://parks.seoul.go.kr/parks/detailView.do?pIdx=71","배드민턴장","운영","샤워실, 탈의실, 음수대",""
"1491","강동","동명근린공원 족구장","공공체육시설","05220","서울특별시 강동구 아리수로78길 23","","족구장 1면","강동구청 푸른도시과","02-3425-6444","09:00~18:00","09:00~18:00","","가능","운영 프로그램에 따라 이용 요금 상이","주차 무료 (12면) 주차 공간이 협소하므로 대중교통 이용","http://parks.seoul.go.kr/parks/detailView.do?pIdx=71","족구장","운영","샤워실, 탈의실, 음수대",""
"804","강동","동명근린공원 축구장","공공체육시설","05220","서울특별시 강동구 아리수로78길 23","","인조잔디 축구장 (102m×65m)","강동구청 푸른도시과","02-3425-6444","09:00~18:00","09:00~18:00","","가능","운영 프로그램에 따라 이용 요금 상이","주차 무료 (12면) 주차 공간이 협소하므로 대중교통 이용","http://www.igangdong.or.kr/page/main.asp","축구장","운영","샤워실, 탈의실, 스탠드, 샤워시설, 음수대",""
"1198","종로","동부여성문화센터","공공체육시설","","서울특별시 종로구 창신길 124","","지상 4층","종로구시설관리공단","02-3675-5861","06:00~22:00 ","주말 06:00~12:00, 일요일 및 공휴일 휴관","","불가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","https://www.ijongno.co.kr/front/contents/151","생활체육관","휴관","샤워실, 탈의실, 마사지실",""
"704","광진","동부여성발전센터 수영장","공공체육시설","","서울특별시 광진구 아차산로 30길 36 ","지하 1층","성인풀(25m) 5레인, 유아풀","동부여성발전센터","02-460-2300","06:00~21:00","토요일 08:00~18:30 / 매월 마지막 주 토요일, 일요일, 공휴일 휴관","","가능","운영 프로그램에 따라 이용 요금 상이","수강생에 한해 유료 주차 가능 최초 1시간 1,000원 이후 10분 초과당 200원","https://dongbu.seoulwomanup.or.kr/dongbu/common/cntnts/selectContents.do?cntnts_id=G0600020","수영장","운영","샤워실, 탈의실, 개인사물함",""
"703","광진","동부여성발전센터 헬스장","공공체육시설","","서울특별시 광진구 아차산로 30길 36 ","1층 헬스장","면적 147.94㎡","동부여성발전센터","02-460-2300","06:00~21:00","토요일 08:00~18:00 (자유 이용) / 매월 마지막 주 토요일, 일요일 공휴일 휴관","","불가능","운영 프로그램에 따라 이용 요금 상이","수강생에 한해 유료 주차 가능 최초 1시간 1,000원 이후 10분 초과당 200원 ","https://dongbu.seoulwomanup.or.kr/dongbu/common/cntnts/selectContents.do?cntnts_id=G0600020","기타","운영","샤워실, 탈의실, 개인사물함","헬스 강습은 여성전용 이용시설"
"936","성북","동신초등학교","학교체육시설","02874","서울특별시 성북구 보문사길 50","","체육장 3,300㎡ ","동신초등학교","02-923-3870","미개방","토요일 13:00~22:00, 일요일 06:00~22:00","* 체육관 개발시간은 별도","가능","(1시간 기준) 운동장 : 15,000~50,000원 체육관 : 20,000~50,000원 ","주차 불가","https://dongsin.sen.es.kr/","초등학교","운영","샤워실, 탈의실",""
"1456","강남","동영휘트니스클럽","공공체육시설","06226","서울특별시 강남구 언주로 337","","지하 3층, 지상 3층","동영이엔지","02-559-5114","평일 06:00~22:00","토요일 09:00~17:00, 휴일 09:00~17:30","둘째 주, 넷째 주 일요일 휴관","불가능","운영 프로그램에 따라 이용 요금 상이","최초 30분 4,500원  초과 10분당 1,700원","http://www.dycenter.com/08_floor/index01.php?pageNum=6&subNum=1","생활체육관","운영","샤워실, 탈의실, 수영장전망대, 매점",""
"1457","강남","동영휘트니스클럽 골프연습장","기타","06226","서울특별시 강남구 언주로 337 ","지하 1층 골프연습장","실내 16타석의 드라이빙 레인지, 퍼팅룸","동영이엔지","02-559-5114","평일 06:00~22:00","토요일 09:00~17:00, 휴일 09:00~17:30","둘째 주, 넷째 주 일요일 휴관","불가능","운영 프로그램에 따라 이용 요금 상이","최초 30분 4,500원  초과 10분당 1,700원","http://www.dycenter.com/08_floor/index01.php?pageNum=6&subNum=1","골프연습장","운영","샤워실, 탈의실, 휴게실, 매점",""
"778","강남","동영휘트니스클럽 수영장","공공체육시설","06226","서울특별시 강남구 언주로 337","","성인풀(25m) 6레인, 어린이풀(17m) 4레인","동영이엔지","02-559-5114","06:00~22:00","토요일 09:00~17:00, 휴일 09:00~17:30","둘째 주, 넷째 주 일요일 휴관","불가능","운영 프로그램에 따라 이용 요금 상이","최초 30분 4,500원  초과 10분당 1,700원","http://www.dycenter.com/08_floor/index01.php?pageNum=6&subNum=1","수영장","운영","샤워실, 탈의실, 전망대, 매점",""
"865","동작","동작구민체육센터","공공체육시설","","서울특별시 동작구 여의대방로 16길 53","","지하 2층, 지상 4층","동작구시설관리공단","070-7204-5342","09:00~18:00","주말 및 공휴일 휴관","방역 시간 내 미운영 12:00~14:00","불가능","운영 프로그램에 따라 이용 요금 상이","주차 가능 (95면) 강습회원 최대 3시간 무료 초과시 5분당 250원","http://sports.idongjak.or.kr/home/42","생활체육관","운영","샤워실, 탈의실, 개인사물함, 수영용품판매기, 실내정원, 옥상정원","* 21.11.15(월) 기준 이용 대상 - 백신 접종 완료자 (14일 경과자) - 18세 이하 * 감염위험이 있거나 격렬한 유산소 운동은 미운영"
"1382","동작","동작구민체육센터 수영장","공공체육시설","07062","서울특별시 동작구 여의대방로 16길 53 ","지하 2층 수영장","성인풀 6레인, 어린이풀","동작구시설관리공단","02-849-0100","09:00~18:00","주말 및 공휴일 휴관","방역시간 내 미운영 12:00~14:00","불가능","운영 프로그램에 따라 이용 요금 상이",".주차 가능 (95면) 강습회원 최대 3시간 무료 초과시 5분당 250원","https://sports.idongjak.or.kr/home/40","수영장","운영","샤워실, 탈의실, 수영용품판매기, 실내정원, 옥상정원","* 21.11.15(월) 기준 이용 대상 - 백신 접종 완료자 (14일 경과자) - 18세 이하 "
"1384","동작","동작삼일수영장","공공체육시설","07001","서울특별시 동작구 사당로27길 지하103","","성인풀(25m) 5레인, 유아풀(11m) 2레인","동작구시설관리공단","02-535-3341","09:00~18:00","주말 및 공휴일 휴관","방역 시간(12:00~14:00) 내 미운영","불가능",".운영 프로그램에 따라 이용 요금 상이","주차 가능 (17면) 강습 회원은 최대 2시간 무료 초과시 5분당 250원 ","https://sports.idongjak.or.kr/home/97","수영장","운영","샤워실, 탈의실, 개인사물함, 전망대, 휴게공간, 새빛소공원(야외공원)","* 21.11.15(월) 기준 이용 대상 - 백신 접종 완료자 (14일 경과자) - 18세 이하"
