district_code,district,year,cat1,cat2,val
11320,도봉구,2021,음주,월간음주율,49.6
11320,도봉구,2021,음주,연간음주자의 고위험음주율,12.0
11320,도봉구,2021,정신건강,스트레스 인지율,29.3
11320,도봉구,2021,정신건강,우울감 경험률,7.0
11320,도봉구,2021,흡연,현재흡연율,16.6
11320,도봉구,2021,흡연,현재흡연자의 금연시도율,49.5
11320,도봉구,2022,비만율,소계,32.7
11320,도봉구,2022,신체활동,걷기실천율,64.9
11320,도봉구,2022,신체활동,증등도 이상 신체활동 실천율,28.2
11320,도봉구,2022,양호한 주관적 건강수준 인지율,소계,47.8
11320,도봉구,2022,음주,월간음주율,50.2
11320,도봉구,2022,음주,연간음주자의 고위험음주율,13.8
11320,도봉구,2022,정신건강,스트레스 인지율,26.5
11320,도봉구,2022,정신건강,우울감 경험률,7.5
11320,도봉구,2022,흡연,현재흡연율,16.6
11320,도봉구,2022,흡연,현재흡연자의 금연시도율,47.3
11320,도봉구,2023,비만율,소계,29.3
11320,도봉구,2023,신체활동,걷기실천율,58.9
11320,도봉구,2023,신체활동,증등도 이상 신체활동 실천율,28.1
11320,도봉구,2023,양호한 주관적 건강수준 인지율,소계,41.0
11320,도봉구,2023,음주,월간음주율,53.0
11320,도봉구,2023,음주,연간음주자의 고위험음주율,13.5
11320,도봉구,2023,정신건강,스트레스 인지율,24.2
11320,도봉구,2023,정신건강,우울감 경험률,11.3
11320,도봉구,2023,흡연,현재흡연율,18.1
11320,도봉구,2023,흡연,현재흡연자의 금연시도율,54.1
11320,도봉구,2024,비만율,소계,30.7
11320,도봉구,2024,신체활동,걷기실천율,69.6
11320,도봉구,2024,신체활동,증등도 이상 신체활동 실천율,23.6
11320,도봉구,2024,양호한 주관적 건강수준 인지율,소계,42.8
11320,도봉구,2024,음주,월간음주율,55.4
11320,도봉구,2024,음주,연간음주자의 고위험음주율,14.4
11320,도봉구,2024,정신건강,스트레스 인지율,24.6
11320,도봉구,2024,정신건강,우울감 경험률,9.3
11320,도봉구,2024,흡연,현재흡연율,17.5
11320,도봉구,2024,흡연,현재흡연자의 금연시도율,48.8
11350,노원구,2008,비만율,소계,20.9
11350,노원구,2008,신체활동,걷기실천율,52.7
11350,노원구,2008,신체활동,증등도 이상 신체활동 실천율,-
11350,노원구,2008,양호한 주관적 건강수준 인지율,소계,39.5
11350,노원구,2008,음주,월간음주율,57.3
11350,노원구,2008,음주,연간음주자의 고위험음주율,20.2
11350,노원구,2008,정신건강,스트레스 인지율,26.8
11350,노원구,2008,정신건강,우울감 경험률,10.6
11350,노원구,2008,흡연,현재흡연율,24.2
11350,노원구,2008,흡연,현재흡연자의 금연시도율,-
11350,노원구,2009,비만율,소계,20.1
11350,노원구,2009,신체활동,걷기실천율,59.3
11350,노원구,2009,신체활동,증등도 이상 신체활동 실천율,16.9
11350,노원구,2009,양호한 주관적 건강수준 인지율,소계,43.1
11350,노원구,2009,음주,월간음주율,53.9
11350,노원구,2009,음주,연간음주자의 고위험음주율,17.1
11350,노원구,2009,정신건강,스트레스 인지율,30.9
11350,노원구,2009,정신건강,우울감 경험률,7.1
11350,노원구,2009,흡연,현재흡연율,22.3
11350,노원구,2009,흡연,현재흡연자의 금연시도율,-
11350,노원구,2010,비만율,소계,25.1
11350,노원구,2010,신체활동,걷기실천율,52.4
11350,노원구,2010,신체활동,증등도 이상 신체활동 실천율,14.3
11350,노원구,2010,양호한 주관적 건강수준 인지율,소계,42.3
11350,노원구,2010,음주,월간음주율,63.8
11350,노원구,2010,음주,연간음주자의 고위험음주율,17.1
11350,노원구,2010,정신건강,스트레스 인지율,31.7
11350,노원구,2010,정신건강,우울감 경험률,11.2
11350,노원구,2010,흡연,현재흡연율,23.2
11350,노원구,2010,흡연,현재흡연자의 금연시도율,-
11350,노원구,2011,비만율,소계,21.0
11350,노원구,2011,신체활동,걷기실천율,49.8
11350,노원구,2011,신체활동,증등도 이상 신체활동 실천율,16.3
11350,노원구,2011,양호한 주관적 건강수준 인지율,소계,38.6
11350,노원구,2011,음주,월간음주율,61.8
11350,노원구,2011,음주,연간음주자의 고위험음주율,19.3
11350,노원구,2011,정신건강,스트레스 인지율,30.8
11350,노원구,2011,정신건강,우울감 경험률,5.3
11350,노원구,2011,흡연,현재흡연율,23.9
11350,노원구,2011,흡연,현재흡연자의 금연시도율,-
11350,노원구,2012,비만율,소계,25.3
11350,노원구,2012,신체활동,걷기실천율,53.5
11350,노원구,2012,신체활동,증등도 이상 신체활동 실천율,18.9
11350,노원구,2012,양호한 주관적 건강수준 인지율,소계,42.5
11350,노원구,2012,음주,월간음주율,54.7
11350,노원구,2012,음주,연간음주자의 고위험음주율,17.1
11350,노원구,2012,정신건강,스트레스 인지율,30.3
11350,노원구,2012,정신건강,우울감 경험률,8.2
11350,노원구,2012,흡연,현재흡연율,18.9
11350,노원구,2012,흡연,현재흡연자의 금연시도율,33.0
11350,노원구,2013,비만율,소계,23.3
11350,노원구,2013,신체활동,걷기실천율,49.6
11350,노원구,2013,신체활동,증등도 이상 신체활동 실천율,18.3
11350,노원구,2013,양호한 주관적 건강수준 인지율,소계,41.3
11350,노원구,2013,음주,월간음주율,61.1
11350,노원구,2013,음주,연간음주자의 고위험음주율,20.4
11350,노원구,2013,정신건강,스트레스 인지율,30.3
11350,노원구,2013,정신건강,우울감 경험률,5.3
11350,노원구,2013,흡연,현재흡연율,20.8
11350,노원구,2013,흡연,현재흡연자의 금연시도율,39.4
11350,노원구,2014,비만율,소계,25.6
11350,노원구,2014,신체활동,걷기실천율,40.2
11350,노원구,2014,신체활동,증등도 이상 신체활동 실천율,15.1
11350,노원구,2014,양호한 주관적 건강수준 인지율,소계,40.6
11350,노원구,2014,음주,월간음주율,61.2
11350,노원구,2014,음주,연간음주자의 고위험음주율,21.1
11350,노원구,2014,정신건강,스트레스 인지율,29.4
11350,노원구,2014,정신건강,우울감 경험률,5.3
11350,노원구,2014,흡연,현재흡연율,18.9
11350,노원구,2014,흡연,현재흡연자의 금연시도율,35.4
11350,노원구,2015,비만율,소계,24.2
11350,노원구,2015,신체활동,걷기실천율,44.1
11350,노원구,2015,신체활동,증등도 이상 신체활동 실천율,16.9
11350,노원구,2015,양호한 주관적 건강수준 인지율,소계,45.7
11350,노원구,2015,음주,월간음주율,59.2
11350,노원구,2015,음주,연간음주자의 고위험음주율,20.8
11350,노원구,2015,정신건강,스트레스 인지율,28.1
11350,노원구,2015,정신건강,우울감 경험률,3.8
11350,노원구,2015,흡연,현재흡연율,18.4
11350,노원구,2015,흡연,현재흡연자의 금연시도율,30.7
11350,노원구,2016,비만율,소계,26.9
11350,노원구,2016,신체활동,걷기실천율,42.8
11350,노원구,2016,신체활동,증등도 이상 신체활동 실천율,18.2
11350,노원구,2016,양호한 주관적 건강수준 인지율,소계,43.8
11350,노원구,2016,음주,월간음주율,57.8
11350,노원구,2016,음주,연간음주자의 고위험음주율,18.2
11350,노원구,2016,정신건강,스트레스 인지율,26.8
11350,노원구,2016,정신건강,우울감 경험률,5.4
11350,노원구,2016,흡연,현재흡연율,18.7
11350,노원구,2016,흡연,현재흡연자의 금연시도율,23.7
11350,노원구,2017,비만율,소계,27.4
11350,노원구,2017,신체활동,걷기실천율,47.7
11350,노원구,2017,신체활동,증등도 이상 신체활동 실천율,16.0
11350,노원구,2017,양호한 주관적 건강수준 인지율,소계,41.5
11350,노원구,2017,음주,월간음주율,56.5
11350,노원구,2017,음주,연간음주자의 고위험음주율,19.5
11350,노원구,2017,정신건강,스트레스 인지율,25.1
11350,노원구,2017,정신건강,우울감 경험률,5.1
11350,노원구,2017,흡연,현재흡연율,17.2
11350,노원구,2017,흡연,현재흡연자의 금연시도율,29.3
11350,노원구,2018,비만율,소계,33.5
11350,노원구,2018,신체활동,걷기실천율,65.2
11350,노원구,2018,신체활동,증등도 이상 신체활동 실천율,-
11350,노원구,2018,양호한 주관적 건강수준 인지율,소계,38.3
11350,노원구,2018,음주,월간음주율,55.4
11350,노원구,2018,음주,연간음주자의 고위험음주율,13.6
11350,노원구,2018,정신건강,스트레스 인지율,24.8
11350,노원구,2018,정신건강,우울감 경험률,6.3
11350,노원구,2018,흡연,현재흡연율,17.6
11350,노원구,2018,흡연,현재흡연자의 금연시도율,23.1
11350,노원구,2019,비만율,소계,34.7
11350,노원구,2019,신체활동,걷기실천율,63.3
11350,노원구,2019,신체활동,증등도 이상 신체활동 실천율,26.9
11350,노원구,2019,양호한 주관적 건강수준 인지율,소계,38.0
11350,노원구,2019,음주,월간음주율,53.2
11350,노원구,2019,음주,연간음주자의 고위험음주율,18.7
11350,노원구,2019,정신건강,스트레스 인지율,20.6
11350,노원구,2019,정신건강,우울감 경험률,7.0
11350,노원구,2019,흡연,현재흡연율,18.8
11350,노원구,2019,흡연,현재흡연자의 금연시도율,33.7
11350,노원구,2020,비만율,소계,30.9
11350,노원구,2020,신체활동,걷기실천율,68.4
11350,노원구,2020,신체활동,증등도 이상 신체활동 실천율,16.4
11350,노원구,2020,양호한 주관적 건강수준 인지율,소계,60.1
11350,노원구,2020,음주,월간음주율,52.4
11350,노원구,2020,음주,연간음주자의 고위험음주율,10.1
11350,노원구,2020,정신건강,스트레스 인지율,22.5
11350,노원구,2020,정신건강,우울감 경험률,4.9
11350,노원구,2020,흡연,현재흡연율,12.6
11350,노원구,2020,흡연,현재흡연자의 금연시도율,46.3
11350,노원구,2021,비만율,소계,28.9
11350,노원구,2021,신체활동,걷기실천율,63.4
11350,노원구,2021,신체활동,증등도 이상 신체활동 실천율,18.3
11350,노원구,2021,양호한 주관적 건강수준 인지율,소계,55.4
11350,노원구,2021,음주,월간음주율,49.2
11350,노원구,2021,음주,연간음주자의 고위험음주율,9.1
11350,노원구,2021,정신건강,스트레스 인지율,22.4
11350,노원구,2021,정신건강,우울감 경험률,7.4
11350,노원구,2021,흡연,현재흡연율,14.2
11350,노원구,2021,흡연,현재흡연자의 금연시도율,41.6
11350,노원구,2022,비만율,소계,29.1
11350,노원구,2022,신체활동,걷기실천율,67.5
11350,노원구,2022,신체활동,증등도 이상 신체활동 실천율,21.8
11350,노원구,2022,양호한 주관적 건강수준 인지율,소계,48.4
11350,노원구,2022,음주,월간음주율,51.9
11350,노원구,2022,음주,연간음주자의 고위험음주율,12.4
11350,노원구,2022,정신건강,스트레스 인지율,18.4
11350,노원구,2022,정신건강,우울감 경험률,6.3
11350,노원구,2022,흡연,현재흡연율,15.6
11350,노원구,2022,흡연,현재흡연자의 금연시도율,32.5
11350,노원구,2023,비만율,소계,28.5
11350,노원구,2023,신체활동,걷기실천율,64.4
11350,노원구,2023,신체활동,증등도 이상 신체활동 실천율,23.0
11350,노원구,2023,양호한 주관적 건강수준 인지율,소계,47.8
11350,노원구,2023,음주,월간음주율,55.9
11350,노원구,2023,음주,연간음주자의 고위험음주율,13.6
11350,노원구,2023,정신건강,스트레스 인지율,28.5
11350,노원구,2023,정신건강,우울감 경험률,11.0
11350,노원구,2023,흡연,현재흡연율,15.6
11350,노원구,2023,흡연,현재흡연자의 금연시도율,55.8
11350,노원구,2024,비만율,소계,29.6
11350,노원구,2024,신체활동,걷기실천율,72.2
11350,노원구,2024,신체활동,증등도 이상 신체활동 실천율,23.7
11350,노원구,2024,양호한 주관적 건강수준 인지율,소계,46.0
11350,노원구,2024,음주,월간음주율,56.7
11350,노원구,2024,음주,연간음주자의 고위험음주율,14.3
11350,노원구,2024,정신건강,스트레스 인지율,23.0
11350,노원구,2024,정신건강,우울감 경험률,6.0
11350,노원구,2024,흡연,현재흡연율,14.7
11350,노원구,2024,흡연,현재흡연자의 금연시도율,56.3
11380,은평구,2008,비만율,소계,23.2
11380,은평구,2008,신체활동,걷기실천율,49.7
11380,은평구,2008,신체활동,증등도 이상 신체활동 실천율,-
11380,은평구,2008,양호한 주관적 건강수준 인지율,소계,43.9
11380,은평구,2008,음주,월간음주율,60.1
11380,은평구,2008,음주,연간음주자의 고위험음주율,24.1
11380,은평구,2008,정신건강,스트레스 인지율,26.0
11380,은평구,2008,정신건강,우울감 경험률,5.3
11380,은평구,2008,흡연,현재흡연율,27.7
11380,은평구,2008,흡연,현재흡연자의 금연시도율,-
11380,은평구,2009,비만율,소계,23.5
11380,은평구,2009,신체활동,걷기실천율,60.9
11380,은평구,2009,신체활동,증등도 이상 신체활동 실천율,12.2
11380,은평구,2009,양호한 주관적 건강수준 인지율,소계,47.9
11380,은평구,2009,음주,월간음주율,62.7
11380,은평구,2009,음주,연간음주자의 고위험음주율,16.3
11380,은평구,2009,정신건강,스트레스 인지율,26.2
11380,은평구,2009,정신건강,우울감 경험률,5.0
11380,은평구,2009,흡연,현재흡연율,24.0
11380,은평구,2009,흡연,현재흡연자의 금연시도율,-
11380,은평구,2010,비만율,소계,23.8
11380,은평구,2010,신체활동,걷기실천율,54.6
11380,은평구,2010,신체활동,증등도 이상 신체활동 실천율,12.9
11380,은평구,2010,양호한 주관적 건강수준 인지율,소계,50.2
11380,은평구,2010,음주,월간음주율,54.9
11380,은평구,2010,음주,연간음주자의 고위험음주율,12.7
11380,은평구,2010,정신건강,스트레스 인지율,25.7
11380,은평구,2010,정신건강,우울감 경험률,4.6
11380,은평구,2010,흡연,현재흡연율,23.3
11380,은평구,2010,흡연,현재흡연자의 금연시도율,-
11380,은평구,2011,비만율,소계,23.5
11380,은평구,2011,신체활동,걷기실천율,44.0
11380,은평구,2011,신체활동,증등도 이상 신체활동 실천율,18.3
11380,은평구,2011,양호한 주관적 건강수준 인지율,소계,45.6
11380,은평구,2011,음주,월간음주율,58.8
11380,은평구,2011,음주,연간음주자의 고위험음주율,18.8
11380,은평구,2011,정신건강,스트레스 인지율,29.1
11380,은평구,2011,정신건강,우울감 경험률,5.7
11380,은평구,2011,흡연,현재흡연율,24.9
11380,은평구,2011,흡연,현재흡연자의 금연시도율,-
11380,은평구,2012,비만율,소계,21.4
11380,은평구,2012,신체활동,걷기실천율,47.7
11380,은평구,2012,신체활동,증등도 이상 신체활동 실천율,15.8
